"Symbol;Beschreibung;Gruppe;Basiswährung;Gewinnwährung;Dezimalstellen;Kontraktgröße;Spread;Handel_erlaubt";;;;;;;;
RHK.ETR;Rhoen-Klinikum;Stock CFD's\EU\ETR\RHK.ETR;EUR;EUR;4;1.0;2000;Ja
RRTL.ETR;RTL Group SA (DE);Stock CFD's\EU\ETR\RRTL.ETR;EUR;EUR;4;1.0;1000;Ja
SZG.ETR;Salzgitter;Stock CFD's\EU\ETR\SZG.ETR;EUR;EUR;3;1.0;100;Ja
SRT.ETR;Sartorius AG Vz;Stock CFD's\EU\ETR\SRT.ETR;EUR;EUR;2;1.0;30;Ja
SGL.ETR;SGL;Stock CFD's\EU\ETR\SGL.ETR;EUR;EUR;4;1.0;100;Ja
WAF.ETR;Siltronic AG;Stock CFD's\EU\ETR\WAF.ETR;EUR;EUR;3;1.0;180;Ja
SZU.ETR;Suedzucker;Stock CFD's\EU\ETR\SZU.ETR;EUR;EUR;4;1.0;150;Ja
SMHN.ETR;Suess Microtec;Stock CFD's\EU\ETR\SMHN.ETR;EUR;EUR;4;1.0;1200;Ja
SY1.ETR;Symrise AG;Stock CFD's\EU\ETR\SY1.ETR;EUR;EUR;4;1.0;400;Ja
TEG.ETR;TAG Immobilien AG;Stock CFD's\EU\ETR\TEG.ETR;EUR;EUR;4;1.0;200;Ja
TLX.ETR;Talanx AG;Stock CFD's\EU\ETR\TLX.ETR;EUR;EUR;3;1.0;200;Ja
O2D.ETR;Telefonica Deutschland Holding;Stock CFD's\EU\ETR\O2D.ETR;EUR;EUR;3;1.0;14;Ja
TKA.ETR;ThyssenKrupp;Stock CFD's\EU\ETR\TKA.ETR;EUR;EUR;4;1.0;120;Ja
UN01.ETR;Uniper AG;Stock CFD's\EU\ETR\UN01.ETR;EUR;EUR;3;1.0;300;Ja
UTDI.ETR;United Internet;Stock CFD's\EU\ETR\UTDI.ETR;EUR;EUR;4;1.0;200;Ja
WCH.ETR;Wacker Chemie;Stock CFD's\EU\ETR\WCH.ETR;EUR;EUR;3;1.0;200;Ja
ZAL.ETR;Zalando SE;Stock CFD's\EU\ETR\ZAL.ETR;EUR;EUR;4;1.0;200;Ja
AF.PAR;AIR France-KLM;Stock CFD's\EU\PAR\AF.PAR;EUR;EUR;4;1.0;150;Ja
ALD.PAR;ALD SA;Stock CFD's\EU\PAR\ALD.PAR;EUR;EUR;4;1.0;1089;Ja
ALO.PAR;Alstom;Stock CFD's\EU\PAR\ALO.PAR;EUR;EUR;4;1.0;200;Ja
AKE.PAR;Arkema;Stock CFD's\EU\PAR\AKE.PAR;EUR;EUR;4;1.0;500;Ja
BOL.PAR;Bollore;Stock CFD's\EU\PAR\BOL.PAR;EUR;EUR;3;1.0;16;Ja
BVI.PAR;Bureau Veritas;Stock CFD's\EU\PAR\BVI.PAR;EUR;EUR;3;1.0;40;Ja
CO.PAR;Casino Guichard Perrachon;Stock CFD's\EU\PAR\CO.PAR;EUR;EUR;3;1.0;3;Ja
CDI.PAR;Christian Dior SA;Stock CFD's\EU\PAR\CDI.PAR;EUR;EUR;3;1.0;1000;Ja
EDEN.PAR;Edenred;Stock CFD's\EU\PAR\EDEN.PAR;EUR;EUR;4;1.0;100;Ja
FGR.PAR;Eiffage;Stock CFD's\EU\PAR\FGR.PAR;EUR;EUR;4;1.0;500;Ja
FNAC.PAR;Fnac Darty;Stock CFD's\EU\PAR\FNAC.PAR;EUR;EUR;3;1.0;150;Ja
MMB.PAR;Lagardere;Stock CFD's\EU\PAR\MMB.PAR;EUR;EUR;4;1.0;600;Ja
MAU.PAR;Maurel & Prom;Stock CFD's\EU\PAR\MAU.PAR;EUR;EUR;4;1.0;220;Ja
RCO.PAR;Remy Cointreau;Stock CFD's\EU\PAR\RCO.PAR;EUR;EUR;4;1.0;600;Ja
HO.PAR;Thales;Stock CFD's\EU\PAR\HO.PAR;EUR;EUR;4;1.0;1000;Ja
UBI.PAR;Ubisoft Entertainment;Stock CFD's\EU\PAR\UBI.PAR;EUR;EUR;4;1.0;100;Ja
VK.PAR;Vallourec;Stock CFD's\EU\PAR\VK.PAR;EUR;EUR;3;1.0;20;Ja
VCT.PAR;Vicat;Stock CFD's\EU\PAR\VCT.PAR;EUR;EUR;3;1.0;100;Ja
AKZA.AMS;Akzo Nobel NV;Stock CFD's\EU\AMS\AKZA.AMS;EUR;EUR;4;1.0;400;Ja
SBMO.AMS;SBM Offshore;Stock CFD's\EU\AMS\SBMO.AMS;EUR;EUR;4;1.0;400;Ja
TOM2.AMS;TomTom;Stock CFD's\EU\AMS\TOM2.AMS;EUR;EUR;4;1.0;250;Ja
AUTO.LSE;Auto Trader Group PLC;Stock CFD's\UK\LSE\AUTO.LSE;GBP;GBP;5;1.0;200;Ja
BHP.LSE;BHP Group PLC (GB);Stock CFD's\UK\LSE\BHP.LSE;GBP;GBP;4;1.0;100;Ja
CPI.LSE;Capita Group;Stock CFD's\UK\LSE\CPI.LSE;GBP;GBP;4;1.0;150;Ja
HMSO.LSE;Hammerson;Stock CFD's\UK\LSE\HMSO.LSE;GBP;GBP;4;1.0;60;Ja
HAS.LSE;Hays;Stock CFD's\UK\LSE\HAS.LSE;GBP;GBP;5;1.0;100;Ja
IMI.LSE;IMI;Stock CFD's\UK\LSE\IMI.LSE;GBP;GBP;4;1.0;200;Ja
JUP.LSE;Jupiter Fund Management PLC;Stock CFD's\UK\LSE\JUP.LSE;GBP;GBP;4;1.0;40;Ja
EMG.LSE;Man Group PLC;Stock CFD's\UK\LSE\EMG.LSE;GBP;GBP;4;1.0;40;Ja
PFC.LSE;Petrofac;Stock CFD's\UK\LSE\PFC.LSE;GBP;GBP;4;1.0;1;Ja
SRP.LSE;Serco Group;Stock CFD's\UK\LSE\SRP.LSE;GBP;GBP;4;1.0;40;Ja
TPK.LSE;Travis Perkins;Stock CFD's\UK\LSE\TPK.LSE;GBP;GBP;4;1.0;100;Ja
TLW.LSE;Tullow Oil PLC (GB);Stock CFD's\UK\LSE\TLW.LSE;GBP;GBP;4;1.0;8;Ja
ICAD.PAR;Icade;Stock CFD's\EU\PAR\ICAD.PAR;EUR;EUR;3;1.0;40;Ja
JCDX.PAR;JCDecaux;Stock CFD's\EU\PAR\JCDX.PAR;EUR;EUR;4;1.0;200;Ja
FPE3.ETR;Fuchs Petrolub AG;Stock CFD's\EU\ETR\FPE3.ETR;EUR;EUR;3;1.0;200;Ja
PAH3.ETR;Porsche Automobil Holding;Stock CFD's\EU\ETR\PAH3.ETR;EUR;EUR;4;1.0;200;Ja
FUR.AMS;Fugro NV;Stock CFD's\EU\AMS\FUR.AMS;EUR;EUR;4;1.0;100;Ja
WHA.AMS;Wereldhave;Stock CFD's\EU\AMS\WHA.AMS;EUR;EUR;3;1.0;80;Ja
MTS.MAD;ArcelorMittal (ES);Stock CFD's\EU\MAD\MTS.MAD;EUR;EUR;4;1.0;300;Ja
ATST.LSE;Alliance Trust;Stock CFD's\UK\LSE\ATST.LSE;GBP;GBP;4;1.0;200;Ja
OMU.LSE;Old Mutual;Stock CFD's\UK\LSE\OMU.LSE;GBP;GBP;4;1.0;40;Ja
ECMPA.AMS;Eurocommercial Properties;Stock CFD's\EU\AMS\ECMPA.AMS;EUR;EUR;4;1.0;1500;Ja
AMD.NAS;Advanced Micro Devices Inc CFD;Stock CFD's\Nasdaq\AMD.NAS;USD;USD;3;1.0;10;Ja
AKAM.NAS;Akamai Technologies Inc;Stock CFD's\Nasdaq\AKAM.NAS;USD;USD;3;1.0;10;Ja
ALGN.NAS;Align Technology CFD;Stock CFD's\Nasdaq\ALGN.NAS;USD;USD;3;1.0;100;Ja
LNT.NAS;Alliant Energy Corp CFD;Stock CFD's\Nasdaq\LNT.NAS;USD;USD;3;1.0;10;Ja
AAL.NAS;American Airlines Group CFD;Stock CFD's\Nasdaq\AAL.NAS;USD;USD;3;1.0;10;Ja
AEP.NAS;American Electric Power;Stock CFD's\Nasdaq\AEP.NAS;USD;USD;3;1.0;10;Ja
APA.NAS;Apache Corporation CFD;Stock CFD's\Nasdaq\APA.NAS;USD;USD;3;1.0;10;Ja
ADSK.NAS;Autodesk Inc. CFD;Stock CFD's\Nasdaq\ADSK.NAS;USD;USD;3;1.0;170;Ja
CHRW.NAS;C. H. Robinson Worldwide CFD;Stock CFD's\Nasdaq\CHRW.NAS;USD;USD;3;1.0;70;Ja
CDNS.NAS;Cadence Design Systems CFD;Stock CFD's\Nasdaq\CDNS.NAS;USD;USD;3;1.0;40;Ja
CDW.NAS;CDW CFD;Stock CFD's\Nasdaq\CDW.NAS;USD;USD;3;1.0;130;Ja
CINF.NAS;Cincinnati Financial;Stock CFD's\Nasdaq\CINF.NAS;USD;USD;3;1.0;40;Ja
CTAS.NAS;Cintas Corporation CFD;Stock CFD's\Nasdaq\CTAS.NAS;USD;USD;3;1.0;60;Ja
CPRT.NAS;Copart Inc CFD;Stock CFD's\Nasdaq\CPRT.NAS;USD;USD;2;1.0;1;Ja
AAP.NYSE;Advance Auto Parts;Stock CFD's\NYSE\AAP.NYSE;USD;USD;3;1.0;10;Ja
AES.NYSE;AES Corp CFD;Stock CFD's\NYSE\AES.NYSE;USD;USD;3;1.0;10;Ja
AFL.NYSE;AFLAC Inc CFD;Stock CFD's\NYSE\AFL.NYSE;USD;USD;3;1.0;10;Ja
A.NYSE;Agilent Technologies Inc CFD;Stock CFD's\NYSE\A.NYSE;USD;USD;3;1.0;30;Ja
APD.NYSE;Air Products & Chemicals Inc CFD;Stock CFD's\NYSE\APD.NYSE;USD;USD;3;1.0;170;Ja
ALK.NYSE;Alaska Air Group Inc CFD;Stock CFD's\NYSE\ALK.NYSE;USD;USD;3;1.0;10;Ja
ALB.NYSE;Albemarle Corp;Stock CFD's\NYSE\ALB.NYSE;USD;USD;3;1.0;120;Ja
ARE.NYSE;Alexandria Real Estate Equities CFD;Stock CFD's\NYSE\ARE.NYSE;USD;USD;3;1.0;10;Ja
ALLE.NYSE;Allegion CFD;Stock CFD's\NYSE\ALLE.NYSE;USD;USD;3;1.0;110;Ja
ALL.NYSE;Allstate Corp CFD;Stock CFD's\NYSE\ALL.NYSE;USD;USD;3;1.0;160;Ja
AMCR.NYSE;Amcor plc CFD;Stock CFD's\NYSE\AMCR.NYSE;USD;USD;3;1.0;10;Ja
AEE.NYSE;Ameren Corp CFD;Stock CFD's\NYSE\AEE.NYSE;USD;USD;3;1.0;20;Ja
AIG.NYSE;American International Group CFD;Stock CFD's\NYSE\AIG.NYSE;USD;USD;3;1.0;10;Ja
AWK.NYSE;American Water Works Company Inc;Stock CFD's\NYSE\AWK.NYSE;USD;USD;3;1.0;50;Ja
AMP.NYSE;Ameriprise Financial CFD;Stock CFD's\NYSE\AMP.NYSE;USD;USD;3;1.0;520;Ja
AME.NYSE;AMETEK Inc. CFD;Stock CFD's\NYSE\AME.NYSE;USD;USD;3;1.0;60;Ja
APH.NYSE;Amphenol Corp CFD;Stock CFD's\NYSE\APH.NYSE;USD;USD;3;1.0;40;Ja
AON.NYSE;Aon plc;Stock CFD's\NYSE\AON.NYSE;USD;USD;3;1.0;220;Ja
AOS.NYSE;A.O. Smith Corp CFD;Stock CFD's\NYSE\AOS.NYSE;USD;USD;3;1.0;20;Ja
APTV.NYSE;Aptiv PLC;Stock CFD's\NYSE\APTV.NYSE;USD;USD;3;1.0;60;Ja
ADM.NYSE;Archer-Daniels-Midland Co CFD;Stock CFD's\NYSE\ADM.NYSE;USD;USD;3;1.0;20;Ja
ANET.NYSE;Arista Networks;Stock CFD's\NYSE\ANET.NYSE;USD;USD;3;1.0;50;Ja
AJG.NYSE;Arthur J. Gallagher & Co. CFD;Stock CFD's\NYSE\AJG.NYSE;USD;USD;3;1.0;120;Ja
AIZ.NYSE;Assurant CFD;Stock CFD's\NYSE\AIZ.NYSE;USD;USD;3;1.0;140;Ja
ATO.NYSE;Atmos Energy CFD;Stock CFD's\NYSE\ATO.NYSE;USD;USD;3;1.0;160;Ja
AZO.NYSE;AutoZone Inc CFD;Stock CFD's\NYSE\AZO.NYSE;USD;USD;3;1.0;3850;Ja
AVB.NYSE;AvalonBay Communities CFD;Stock CFD's\NYSE\AVB.NYSE;USD;USD;3;1.0;50;Ja
AVY.NYSE;Avery Dennison Corp CFD;Stock CFD's\NYSE\AVY.NYSE;USD;USD;3;1.0;120;Ja
BKR.NYSE;Baker Hughes Co CFD;Stock CFD's\NYSE\BKR.NYSE;USD;USD;3;1.0;10;Ja
BLL.NYSE;Ball Corp;Stock CFD's\NYSE\BLL.NYSE;USD;USD;3;1.0;50;Nein
BK.NYSE;The Bank of New York Mellon CFD;Stock CFD's\NYSE\BK.NYSE;USD;USD;3;1.0;20;Ja
BAX.NYSE;Baxter International Inc. CFD;Stock CFD's\NYSE\BAX.NYSE;USD;USD;3;1.0;10;Ja
BDX.NYSE;Becton Dickinson CFD;Stock CFD's\NYSE\BDX.NYSE;USD;USD;3;1.0;30;Ja
BBY.NYSE;Best Buy Co. Inc. CFD;Stock CFD's\NYSE\BBY.NYSE;USD;USD;3;1.0;20;Ja
BIO.NYSE;Bio-Rad Laboratories;Stock CFD's\NYSE\BIO.NYSE;USD;USD;3;1.0;410;Ja
BWA.NYSE;BorgWarner CFD;Stock CFD's\NYSE\BWA.NYSE;USD;USD;3;1.0;10;Ja
BXP.NYSE;Boston Properties CFD;Stock CFD's\NYSE\BXP.NYSE;USD;USD;3;1.0;30;Ja
BSX.NYSE;Boston Scientific CFD;Stock CFD's\NYSE\BSX.NYSE;USD;USD;3;1.0;20;Ja
BR.NYSE;Broadridge Financial Solutions CFD;Stock CFD's\NYSE\BR.NYSE;USD;USD;3;1.0;260;Ja
COF.NYSE;Capital One Financial CFD;Stock CFD's\NYSE\COF.NYSE;USD;USD;3;1.0;80;Ja
CAH.NYSE;Cardinal Health Inc. CFD;Stock CFD's\NYSE\CAH.NYSE;USD;USD;3;1.0;40;Ja
KMX.NYSE;Carmax Inc CFD;Stock CFD's\NYSE\KMX.NYSE;USD;USD;3;1.0;10;Ja
CCL.NYSE;Carnival Corp. CFD;Stock CFD's\NYSE\CCL.NYSE;USD;USD;3;1.0;10;Ja
CARR.NYSE;Carrier Global;Stock CFD's\NYSE\CARR.NYSE;USD;USD;3;1.0;10;Ja
CAT.NYSE;Caterpillar Inc. CFD;Stock CFD's\NYSE\CAT.NYSE;USD;USD;3;1.0;180;Ja
CBRE.NYSE;CBRE Group;Stock CFD's\NYSE\CBRE.NYSE;USD;USD;3;1.0;70;Ja
CE.NYSE;Celanese CFD;Stock CFD's\NYSE\CE.NYSE;USD;USD;3;1.0;10;Ja
CNC.NYSE;Centene Corporation;Stock CFD's\NYSE\CNC.NYSE;USD;USD;3;1.0;10;Ja
CNP.NYSE;CenterPoint Energy CFD;Stock CFD's\NYSE\CNP.NYSE;USD;USD;3;1.0;10;Ja
CF.NYSE;CF Industries Holdings Inc CFD;Stock CFD's\NYSE\CF.NYSE;USD;USD;3;1.0;30;Ja
SCHW.NYSE;Charles Schwab Corporation CFD;Stock CFD's\NYSE\SCHW.NYSE;USD;USD;3;1.0;10;Ja
CMG.NYSE;Chipotle Mexican Grill CFD;Stock CFD's\NYSE\CMG.NYSE;USD;USD;3;1.0;10;Ja
CB.NYSE;Chubb Ltd CFD;Stock CFD's\NYSE\CB.NYSE;USD;USD;3;1.0;100;Ja
CHD.NYSE;Church & Dwight;Stock CFD's\NYSE\CHD.NYSE;USD;USD;3;1.0;10;Ja
CI.NYSE;CIGNA Corp. CFD;Stock CFD's\NYSE\CI.NYSE;USD;USD;3;1.0;120;Ja
CFG.NYSE;Citizens Financial Group CFD;Stock CFD's\NYSE\CFG.NYSE;USD;USD;3;1.0;10;Ja
CLX.NYSE;The Clorox Company CFD;Stock CFD's\NYSE\CLX.NYSE;USD;USD;3;1.0;30;Ja
CMS.NYSE;CMS Energy CFD;Stock CFD's\NYSE\CMS.NYSE;USD;USD;3;1.0;10;Ja
CL.NYSE;Colgate-Palmolive CFD;Stock CFD's\NYSE\CL.NYSE;USD;USD;3;1.0;10;Ja
CMA.NYSE;Comerica Inc. CFD;Stock CFD's\NYSE\CMA.NYSE;USD;USD;3;1.0;20;Ja
CAG.NYSE;Conagra Brands CFD;Stock CFD's\NYSE\CAG.NYSE;USD;USD;3;1.0;10;Ja
COP.NYSE;ConocoPhillips CFD;Stock CFD's\NYSE\COP.NYSE;USD;USD;3;1.0;10;Ja
ED.NYSE;Consolidated Edison CFD;Stock CFD's\NYSE\ED.NYSE;USD;USD;3;1.0;30;Ja
STZ.NYSE;Constellation Brands CFD;Stock CFD's\NYSE\STZ.NYSE;USD;USD;3;1.0;40;Ja
GLW.NYSE;Corning Inc. CFD;Stock CFD's\NYSE\GLW.NYSE;USD;USD;3;1.0;20;Ja
CTVA.NYSE;Corteva CFD;Stock CFD's\NYSE\CTVA.NYSE;USD;USD;3;1.0;10;Ja
CCI.NYSE;Crown Castle International Corp. CFD;Stock CFD's\NYSE\CCI.NYSE;USD;USD;3;1.0;20;Ja
CMI.NYSE;Cummins Inc. CFD;Stock CFD's\NYSE\CMI.NYSE;USD;USD;3;1.0;250;Ja
DHI.NYSE;D. R. Horton CFD;Stock CFD's\NYSE\DHI.NYSE;USD;USD;3;1.0;60;Ja
DHR.NYSE;Danaher Corp. CFD;Stock CFD's\NYSE\DHR.NYSE;USD;USD;3;1.0;60;Ja
DRI.NYSE;Darden Restaurants CFD;Stock CFD's\NYSE\DRI.NYSE;USD;USD;3;1.0;130;Ja
DVA.NYSE;DaVita Inc.;Stock CFD's\NYSE\DVA.NYSE;USD;USD;3;1.0;100;Ja
DE.NYSE;Deere & Co. CFD;Stock CFD's\NYSE\DE.NYSE;USD;USD;3;1.0;100;Ja
BFB.NYSE;Brown-Forman Corp.;Stock CFD's\NYSE\BFB.NYSE;USD;USD;3;1.0;0;Ja
ACN.NYSE;Accenture plc CFD;Stock CFD's\NYSE\ACN.NYSE;USD;USD;3;1.0;50;Ja
BF/B.NYSE;Brown-Forman Corp. CFD;Stock CFD's\NYSE\BF/B.NYSE;USD;USD;3;1.0;10;Ja
DAL.NYSE;Delta Air Lines Inc.;Stock CFD's\NYSE\DAL.NYSE;USD;USD;3;1.0;10;Ja
XRAY.NAS;Dentsply Sirona;Stock CFD's\Nasdaq\XRAY.NAS;USD;USD;3;1.0;10;Ja
DVN.NYSE;Devon Energy;Stock CFD's\NYSE\DVN.NYSE;USD;USD;3;1.0;10;Ja
DXCM.NAS;DexCom;Stock CFD's\Nasdaq\DXCM.NAS;USD;USD;2;1.0;1;Ja
FANG.NAS;Diamondback Energy;Stock CFD's\Nasdaq\FANG.NAS;USD;USD;3;1.0;50;Ja
DLR.NYSE;Digital Realty Trust Inc;Stock CFD's\NYSE\DLR.NYSE;USD;USD;3;1.0;50;Ja
DG.NYSE;Dollar General;Stock CFD's\NYSE\DG.NYSE;USD;USD;3;1.0;40;Ja
DLTR.NAS;Dollar Tree;Stock CFD's\Nasdaq\DLTR.NAS;USD;USD;3;1.0;20;Ja
D.NYSE;Dominion Energy;Stock CFD's\NYSE\D.NYSE;USD;USD;3;1.0;10;Ja
DPZ.NYSE;Domino's Pizza;Stock CFD's\NYSE\DPZ.NYSE;USD;USD;3;1.0;460;Ja
DOV.NYSE;Dover Corporation;Stock CFD's\NYSE\DOV.NYSE;USD;USD;3;1.0;90;Ja
DTE.NYSE;DTE Energy Co.;Stock CFD's\NYSE\DTE.NYSE;USD;USD;3;1.0;10;Ja
DUK.NYSE;Duke Energy;Stock CFD's\NYSE\DUK.NYSE;USD;USD;3;1.0;10;Ja
DXC.NYSE;DXC Technology;Stock CFD's\NYSE\DXC.NYSE;USD;USD;3;1.0;10;Ja
EMN.NYSE;Eastman Chemical;Stock CFD's\NYSE\EMN.NYSE;USD;USD;3;1.0;50;Ja
ETN.NYSE;Eaton Corporation;Stock CFD's\NYSE\ETN.NYSE;USD;USD;3;1.0;160;Ja
ECL.NYSE;Ecolab Inc.;Stock CFD's\NYSE\ECL.NYSE;USD;USD;3;1.0;90;Ja
EIX.NYSE;Edison Int'l;Stock CFD's\NYSE\EIX.NYSE;USD;USD;3;1.0;10;Ja
EW.NYSE;Edwards Lifesciences;Stock CFD's\NYSE\EW.NYSE;USD;USD;3;1.0;10;Ja
EMR.NYSE;Emerson Electric Company;Stock CFD's\NYSE\EMR.NYSE;USD;USD;3;1.0;40;Ja
ENPH.NAS;Enphase Energy;Stock CFD's\Nasdaq\ENPH.NAS;USD;USD;3;1.0;10;Ja
ETR.NYSE;Entergy Corp.;Stock CFD's\NYSE\ETR.NYSE;USD;USD;3;1.0;20;Ja
EOG.NYSE;EOG Resources;Stock CFD's\NYSE\EOG.NYSE;USD;USD;3;1.0;10;Ja
EFX.NYSE;Equifax Inc.;Stock CFD's\NYSE\EFX.NYSE;USD;USD;3;1.0;100;Ja
EQR.NYSE;Equity Residential;Stock CFD's\NYSE\EQR.NYSE;USD;USD;3;1.0;10;Ja
ESS.NYSE;Essex Property Trust, Inc.;Stock CFD's\NYSE\ESS.NYSE;USD;USD;3;1.0;410;Ja
EL.NYSE;Estée Lauder Companies;Stock CFD's\NYSE\EL.NYSE;USD;USD;3;1.0;20;Ja
ES.NYSE;Eversource Energy;Stock CFD's\NYSE\ES.NYSE;USD;USD;3;1.0;20;Ja
EXC.NAS;Exelon Corp.;Stock CFD's\Nasdaq\EXC.NAS;USD;USD;3;1.0;10;Ja
EXPE.NAS;Expedia Group;Stock CFD's\Nasdaq\EXPE.NAS;USD;USD;3;1.0;90;Ja
EXR.NYSE;Extra Space Storage;Stock CFD's\NYSE\EXR.NYSE;USD;USD;3;1.0;120;Ja
FFIV.NAS;F5 Networks;Stock CFD's\Nasdaq\FFIV.NAS;USD;USD;3;1.0;40;Ja
FAST.NAS;Fastenal Co;Stock CFD's\Nasdaq\FAST.NAS;USD;USD;3;1.0;10;Ja
FRT.NYSE;Federal Realty Investment Trust;Stock CFD's\NYSE\FRT.NYSE;USD;USD;3;1.0;100;Ja
FDX.NYSE;FedEx Corporation;Stock CFD's\NYSE\FDX.NYSE;USD;USD;3;1.0;20;Ja
FIS.NYSE;Fidelity National Information Services;Stock CFD's\NYSE\FIS.NYSE;USD;USD;3;1.0;10;Ja
FITB.NAS;Fifth Third Bancorp;Stock CFD's\Nasdaq\FITB.NAS;USD;USD;3;1.0;10;Ja
FE.NYSE;FirstEnergy Corp;Stock CFD's\NYSE\FE.NYSE;USD;USD;3;1.0;10;Ja
FISV.NAS;Fiserv Inc;Stock CFD's\Nasdaq\FISV.NAS;USD;USD;3;1.0;10;Ja
FLS.NYSE;Flowserve Corporation;Stock CFD's\NYSE\FLS.NYSE;USD;USD;3;1.0;40;Ja
FMC.NYSE;FMC Corporation;Stock CFD's\NYSE\FMC.NYSE;USD;USD;3;1.0;10;Ja
F.NYSE;Ford Motor Company;Stock CFD's\NYSE\F.NYSE;USD;USD;3;1.0;10;Ja
FTNT.NAS;Fortinet;Stock CFD's\Nasdaq\FTNT.NAS;USD;USD;2;1.0;1;Ja
FTV.NYSE;Fortive Corp;Stock CFD's\NYSE\FTV.NYSE;USD;USD;3;1.0;10;Ja
FCX.NYSE;Freeport-McMoRan Inc.;Stock CFD's\NYSE\FCX.NYSE;USD;USD;3;1.0;10;Ja
IT.NYSE;Gartner Inc;Stock CFD's\NYSE\IT.NYSE;USD;USD;3;1.0;190;Ja
BEN.NYSE;Franklin Resources;Stock CFD's\NYSE\BEN.NYSE;USD;USD;3;1.0;10;Ja
GD.NYSE;General Dynamics;Stock CFD's\NYSE\GD.NYSE;USD;USD;3;1.0;130;Ja
GIS.NYSE;General Mills;Stock CFD's\NYSE\GIS.NYSE;USD;USD;3;1.0;10;Ja
GM.NYSE;General Motors;Stock CFD's\NYSE\GM.NYSE;USD;USD;3;1.0;10;Ja
GPC.NAS;Genuine Parts;Stock CFD's\Nasdaq\GPC.NAS;USD;USD;3;1.0;40;Ja
GL.NYSE;Globe Life Inc.;Stock CFD's\NYSE\GL.NYSE;USD;USD;3;1.0;120;Ja
GPN.NYSE;Global Payments Inc.;Stock CFD's\NYSE\GPN.NYSE;USD;USD;3;1.0;40;Ja
GWW.NYSE;Grainger (W.W.) Inc.;Stock CFD's\NYSE\GWW.NYSE;USD;USD;3;1.0;440;Ja
HAL.NYSE;Halliburton Co.;Stock CFD's\NYSE\HAL.NYSE;USD;USD;3;1.0;10;Ja
HIG.NYSE;Hartford Financial Svc.Gp.;Stock CFD's\NYSE\HIG.NYSE;USD;USD;3;1.0;20;Ja
HAS.NAS;Hasbro Inc.;Stock CFD's\Nasdaq\HAS.NAS;USD;USD;3;1.0;20;Ja
HCA.NYSE;HCA Healthcare;Stock CFD's\NYSE\HCA.NYSE;USD;USD;3;1.0;120;Ja
HSIC.NAS;Henry Schein;Stock CFD's\Nasdaq\HSIC.NAS;USD;USD;3;1.0;20;Ja
HSY.NYSE;The Hershey Company;Stock CFD's\NYSE\HSY.NYSE;USD;USD;3;1.0;10;Ja
HPE.NYSE;Hewlett Packard Enterprise;Stock CFD's\NYSE\HPE.NYSE;USD;USD;3;1.0;10;Ja
HLT.NYSE;Hilton Worldwide Holdings Inc;Stock CFD's\NYSE\HLT.NYSE;USD;USD;3;1.0;60;Ja
HOLX.NAS;Hologic;Stock CFD's\Nasdaq\HOLX.NAS;USD;USD;3;1.0;10;Ja
HRL.NYSE;Hormel Foods Corp.;Stock CFD's\NYSE\HRL.NYSE;USD;USD;3;1.0;10;Ja
HST.NAS;Host Hotels & Resorts;Stock CFD's\Nasdaq\HST.NAS;USD;USD;3;1.0;10;Ja
HWM.NYSE;Howmet Aerospace;Stock CFD's\NYSE\HWM.NYSE;USD;USD;3;1.0;50;Ja
HPQ.NYSE;HP Inc.;Stock CFD's\NYSE\HPQ.NYSE;USD;USD;3;1.0;10;Ja
HUM.NYSE;Humana Inc.;Stock CFD's\NYSE\HUM.NYSE;USD;USD;3;1.0;170;Ja
HBAN.NAS;Huntington Bancshares;Stock CFD's\Nasdaq\HBAN.NAS;USD;USD;3;1.0;10;Ja
HII.NYSE;Huntington Ingalls Industries;Stock CFD's\NYSE\HII.NYSE;USD;USD;3;1.0;220;Ja
IEX.NYSE;IDEX Corporation;Stock CFD's\NYSE\IEX.NYSE;USD;USD;3;1.0;210;Ja
IDXX.NAS;IDEXX Laboratories;Stock CFD's\Nasdaq\IDXX.NAS;USD;USD;2;1.0;24;Ja
ITW.NYSE;Illinois Tool Works;Stock CFD's\NYSE\ITW.NYSE;USD;USD;3;1.0;40;Ja
ILMN.NAS;Illumina Inc;Stock CFD's\Nasdaq\ILMN.NAS;USD;USD;3;1.0;60;Ja
INCY.NAS;Incyte;Stock CFD's\Nasdaq\INCY.NAS;USD;USD;2;1.0;6;Ja
IR.NYSE;Ingersoll Rand;Stock CFD's\NYSE\IR.NYSE;USD;USD;3;1.0;20;Ja
ICE.NYSE;Intercontinental Exchange;Stock CFD's\NYSE\ICE.NYSE;USD;USD;3;1.0;30;Ja
IP.NYSE;International Paper;Stock CFD's\NYSE\IP.NYSE;USD;USD;3;1.0;10;Ja
IFF.NYSE;International Flavors & Fragrances;Stock CFD's\NYSE\IFF.NYSE;USD;USD;3;1.0;20;Ja
IVZ.NYSE;Invesco Ltd.;Stock CFD's\NYSE\IVZ.NYSE;USD;USD;3;1.0;10;Ja
IPGP.NAS;IPG Photonics Corp.;Stock CFD's\Nasdaq\IPGP.NAS;USD;USD;2;1.0;3;Ja
NI.NYSE;NiSource Inc.;Stock CFD's\NYSE\NI.NYSE;USD;USD;3;1.0;10;Ja
IQV.NYSE;IQVIA Holdings Inc.;Stock CFD's\NYSE\IQV.NYSE;USD;USD;3;1.0;100;Ja
